arrival_times,start_times,completion_times,ttft,tbt
375.81325817363665,625.8326119488946,626.6668014550191,250.1081055216141,0.01164746499638166
375.82877825796567,626.6668014550191,627.5850189494416,250.99132693300925,0.011951777476043311
375.86518258851737,627.5850189494416,628.5419646846542,251.92902235397054,0.01168374597134917
375.9210052841382,628.5419646846542,629.2613446055309,252.67626920179003,0.01037609561879107
376.0059785311043,629.2613446055309,630.067562201711,253.4923650054954,0.008894041642363154
376.5047393194108,630.067562201711,631.0513333200407,253.85307953699356,0.010836163494317888
376.53298575801085,631.0513333200407,631.7751933963,254.5406186912257,0.010962327297866127
377.4870275696248,631.7751933963,632.7297674004298,254.30588147614998,0.01463841179148423
378.74628097412636,632.7297674004298,633.4172664134608,253.99948061361084,0.010492262901930855
381.24453158221127,633.4172664134608,634.3063304939398,252.2218211076671,0.01312465318845973
381.24942986975736,634.3063304939398,635.4053625633715,253.35493792522448,0.012515543256086961
381.3576620199675,635.4053625633715,636.3312569577085,254.18162258910206,0.012374567947484833
381.72477629538736,636.3312569577085,637.6471477468689,255.019872908065,0.014101539740882527
381.7597290345211,637.6471477468689,638.5141127037572,255.9167031814353,0.013088757621886698
383.8169368706839,638.5141127037572,639.4022045173969,254.8318072963931,0.011772817973748309
385.4950102640748,639.4022045173969,640.2526863692912,254.05122389456238,0.011038315791469244
385.83686239314176,640.2526863692912,641.019173161043,254.48623979030816,0.010876109024892468
386.83579739802974,641.019173161043,641.782940849116,254.22643874104745,0.011261011094356552
387.87190059198025,641.782940849116,642.7993599535881,254.24803828268278,0.010615954358205016
388.24946843730817,642.7993599535881,643.4125337198635,254.5938957296334,0.00889327426440479
388.49385256606485,643.4125337198635,644.1910529092731,255.00671181986166,0.010788883177290766
389.4972521876081,644.1910529092731,645.1241577290631,254.8105078814744,0.012756213437196412
389.79649829227833,645.1241577290631,645.8743888442407,255.41063430640156,0.010425878836886913
391.03783236426085,645.8743888442407,646.7020973256539,254.97227409483463,0.010812357289974255
391.5433199391862,646.7020973256539,647.7183580433172,255.448605942183,0.011350502530436308
391.88560042118917,647.7183580433172,648.4004625638187,255.87889036183373,0.009937059074934272
392.1356038454703,648.4004625638187,649.1022700105062,256.27921787139724,0.010741379588104543
392.3068366406544,649.1022700105062,650.1264249883378,257.10487892198523,0.011167334776533526
392.41711496359176,650.1264249883378,650.9561258767164,257.86504282176315,0.010530751427523913
392.4224315160472,650.9561258767164,651.9378536328252,258.7278986765784,0.012305053753118286
392.57771805492166,651.9378536328252,652.9724385724378,259.6821201488018,0.011134380761160707
392.58686018192554,652.9724385724378,653.7831316555977,260.4065912432527,0.012338753600303046
392.71200805200715,653.7831316555977,654.7374102007004,261.2243896400987,0.012515820446790577
394.365330684315,654.7374102007004,655.392290201745,260.431373774979,0.009306027225796978
395.60195454982056,655.392290201745,656.729911391199,260.33035631007203,0.012462508301663242
396.80401159937105,656.729911391199,657.6410113080151,260.0656043011895,0.012053053241476883
397.004200731236,657.6410113080151,658.7384694387142,261.10248013295836,0.00987169647687242
398.49593966156567,658.7384694387142,659.5347758152631,260.4440204573575,0.009293995255310895
399.07055408652354,659.5347758152631,660.3962275975297,260.624271975434,0.010959398993314547
399.0930119655159,660.3962275975297,661.1309697903826,261.30969272971976,0.01137914211166994
399.2241921171937,661.1309697903826,661.7250124537787,261.98588579688504,0.00804585218281274
399.7648344415814,661.7250124537787,662.4167383685493,261.99238204363934,0.010305029427009095
399.85344121877216,662.4167383685493,663.3509497407767,262.84137266357635,0.01025212278794032
399.91274132164995,663.3509497407767,664.2205939291212,263.47144671268074,0.013068842106100799
400.628039834553,664.2205939291212,665.0815930106044,263.6857920623773,0.011996267401157595
400.6310234117276,665.0815930106044,665.8226485299616,264.4529280072719,0.011542142358783395
400.64865841581235,665.8226485299616,666.6761799083874,265.2403581545256,0.012299427157022785
401.62369005464456,666.6761799083874,667.5871205636419,265.28003450304124,0.010678062593064024
401.7985021494404,667.5871205636419,668.6704818215911,266.0061731450945,0.013528226985252148
403.1432813064935,668.6704818215911,669.6862726949686,265.8083552399241,0.01147868982110875
403.9121366377517,669.6862726949686,670.5862310360717,265.8659008270283,0.012628024551432684
